1,10.000000,10,0.151000,849,1.000000,5.273174,1.000000,1.089517,0.108927,0.308346,0.383686,0,10,39,0,0,0,88,195,217,103,197,0,0,151,0,0
1,10.000000,8569,0.151000,849,1.000000,4.809214,1.000000,1.109541,0.103297,0.307722,0.379232,0,11,38,0,0,0,63,202,235,130,170,0,0,151,0,0
1,10.000000,7347,0.154000,846,1.000000,4.922995,1.000000,1.079196,0.105673,0.311243,0.384026,0,9,37,0,0,0,73,210,217,114,186,0,0,154,0,0
1,20.000000,10,0.151000,849,1.000000,5.273174,1.000000,1.153121,0.108927,0.308346,0.383686,0,10,39,0,0,0,88,195,217,103,197,0,0,151,0,0
1,20.000000,8569,0.151000,849,1.000000,4.809214,1.000000,1.177856,0.103297,0.307722,0.379232,0,11,38,0,0,0,63,202,235,130,170,0,0,151,0,0
1,20.000000,7347,0.154000,846,1.000000,4.922995,1.000000,1.164303,0.105673,0.311243,0.384026,0,9,37,0,0,0,73,210,217,114,186,0,0,154,0,0
1,30.000000,10,0.151000,849,1.000000,5.273174,1.000000,1.204947,0.108927,0.308346,0.383686,0,10,39,0,0,0,88,195,217,103,197,0,0,151,0,0
1,30.000000,8569,0.151000,849,1.000000,4.809214,1.000000,1.226148,0.103297,0.307722,0.379232,0,11,38,0,0,0,63,202,235,130,170,0,0,151,0,0
1,30.000000,7347,0.154000,846,1.000000,4.922995,1.000000,1.193853,0.105673,0.311243,0.384026,0,9,37,0,0,0,73,210,217,114,186,0,0,154,0,0
1,40.000000,10,0.151000,849,1.000000,5.273174,1.000000,1.239105,0.108927,0.308346,0.383686,0,10,39,0,0,0,88,195,217,103,197,0,0,151,0,0
1,40.000000,8569,0.151000,849,1.000000,4.809214,1.000000,1.222615,0.103297,0.307722,0.379232,0,11,38,0,0,0,63,202,235,130,170,0,0,151,0,0
1,40.000000,7347,0.154000,846,1.000000,4.922995,1.000000,1.221040,0.105673,0.311243,0.384026,0,9,37,0,0,0,73,210,217,114,186,0,0,154,0,0
1,50.000000,10,0.151000,849,1.000000,5.273174,1.000000,1.270907,0.108927,0.308346,0.383686,0,10,39,0,0,0,88,195,217,103,197,0,0,151,0,0
1,50.000000,8569,0.151000,849,1.000000,4.809214,1.000000,1.262662,0.103297,0.307722,0.379232,0,11,38,0,0,0,63,202,235,130,170,0,0,151,0,0
1,50.000000,7347,0.154000,846,1.000000,4.922995,1.000000,1.258865,0.105673,0.311243,0.384026,0,9,37,0,0,0,73,210,217,114,186,0,0,154,0,0
1,60.000000,10,0.151000,849,1.000000,5.273174,1.000000,1.340400,0.108927,0.308346,0.383686,0,10,39,0,0,0,88,195,217,103,197,0,0,151,0,0
1,60.000000,8569,0.151000,849,1.000000,4.809214,1.000000,1.335689,0.103297,0.307722,0.379232,0,11,38,0,0,0,63,202,235,130,170,0,0,151,0,0
1,60.000000,7347,0.154000,846,1.000000,4.922995,1.000000,1.301418,0.105673,0.311243,0.384026,0,9,37,0,0,0,73,210,217,114,186,0,0,154,0,0
1,70.000000,10,0.151000,849,1.000000,5.273174,1.000000,1.297998,0.108927,0.308346,0.383686,0,10,39,0,0,0,88,195,217,103,197,0,0,151,0,0
1,70.000000,8569,0.151000,849,1.000000,4.809214,1.000000,1.320377,0.103297,0.307722,0.379232,0,11,38,0,0,0,63,202,235,130,170,0,0,151,0,0
1,70.000000,7347,0.154000,846,1.000000,4.922995,1.000000,1.309693,0.105673,0.311243,0.384026,0,9,37,0,0,0,73,210,217,114,186,0,0,154,0,0
1,80.000000,10,0.151000,849,1.000000,5.273174,1.000000,1.383981,0.108927,0.308346,0.383686,0,10,39,0,0,0,88,195,217,103,197,0,0,151,0,0
1,80.000000,8569,0.151000,849,1.000000,4.809214,1.000000,1.354535,0.103297,0.307722,0.379232,0,11,38,0,0,0,63,202,235,130,170,0,0,151,0,0
1,80.000000,7347,0.154000,846,1.000000,4.922995,1.000000,1.358156,0.105673,0.311243,0.384026,0,9,37,0,0,0,73,210,217,114,186,0,0,154,0,0
1,90.000000,10,0.151000,849,1.000000,5.273174,1.000000,1.374558,0.108927,0.308346,0.383686,0,10,39,0,0,0,88,195,217,103,197,0,0,151,0,0
1,90.000000,8569,0.151000,849,1.000000,4.809214,1.000000,1.421673,0.103297,0.307722,0.379232,0,11,38,0,0,0,63,202,235,130,170,0,0,151,0,0
1,90.000000,7347,0.154000,846,1.000000,4.922995,1.000000,1.387707,0.105673,0.311243,0.384026,0,9,37,0,0,0,73,210,217,114,186,0,0,154,0,0
1,100.000000,10,0.151000,849,1.000000,5.273174,1.000000,1.395760,0.108927,0.308346,0.383686,0,10,39,0,0,0,88,195,217,103,197,0,0,151,0,0
1,100.000000,8569,0.151000,849,1.000000,4.809214,1.000000,1.422850,0.103297,0.307722,0.379232,0,11,38,0,0,0,63,202,235,130,170,0,0,151,0,0
1,100.000000,7347,0.154000,846,1.000000,4.922995,1.000000,1.400709,0.105673,0.311243,0.384026,0,9,37,0,0,0,73,210,217,114,186,0,0,154,0,0
1,110.000000,10,0.151000,849,1.000000,5.273174,1.000000,1.447585,0.108927,0.308346,0.383686,0,10,39,0,0,0,88,195,217,103,197,0,0,151,0,0
1,110.000000,8569,0.151000,849,1.000000,4.809214,1.000000,1.508834,0.103297,0.307722,0.379232,0,11,38,0,0,0,63,202,235,130,170,0,0,151,0,0
1,110.000000,7347,0.154000,846,1.000000,4.922995,1.000000,1.398345,0.105673,0.311243,0.384026,0,9,37,0,0,0,73,210,217,114,186,0,0,154,0,0
1,120.000000,10,0.151000,849,1.000000,5.273174,1.000000,1.455830,0.108927,0.308346,0.383686,0,10,39,0,0,0,88,195,217,103,197,0,0,151,0,0
1,120.000000,8569,0.151000,849,1.000000,4.809214,1.000000,1.479388,0.103297,0.307722,0.379232,0,11,38,0,0,0,63,202,235,130,170,0,0,151,0,0
1,120.000000,7347,0.154000,846,1.000000,4.922995,1.000000,1.397163,0.105673,0.311243,0.384026,0,9,37,0,0,0,73,210,217,114,186,0,0,154,0,0
1,130.000000,10,0.151000,849,1.000000,5.273174,1.000000,1.462898,0.108927,0.308346,0.383686,0,10,39,0,0,0,88,195,217,103,197,0,0,151,0,0
1,130.000000,8569,0.151000,849,1.000000,4.809214,1.000000,1.486455,0.103297,0.307722,0.379232,0,11,38,0,0,0,63,202,235,130,170,0,0,151,0,0
1,130.000000,7347,0.154000,846,1.000000,4.922995,1.000000,1.437352,0.105673,0.311243,0.384026,0,9,37,0,0,0,73,210,217,114,186,0,0,154,0,0
1,140.000000,10,0.151000,849,1.000000,5.273174,1.000000,1.499411,0.108927,0.308346,0.383686,0,10,39,0,0,0,88,195,217,103,197,0,0,151,0,0
1,140.000000,8569,0.151000,849,1.000000,4.809214,1.000000,1.530035,0.103297,0.307722,0.379232,0,11,38,0,0,0,63,202,235,130,170,0,0,151,0,0
1,140.000000,7347,0.154000,846,1.000000,4.922995,1.000000,1.463357,0.105673,0.311243,0.384026,0,9,37,0,0,0,73,210,217,114,186,0,0,154,0,0
1,150.000000,10,0.151000,849,1.000000,5.273174,1.000000,1.521790,0.108927,0.308346,0.383686,0,10,39,0,0,0,88,195,217,103,197,0,0,151,0,0
1,150.000000,8569,0.151000,849,1.000000,4.809214,1.000000,1.570082,0.103297,0.307722,0.379232,0,11,38,0,0,0,63,202,235,130,170,0,0,151,0,0
1,150.000000,7347,0.154000,846,1.000000,4.922995,1.000000,1.485816,0.105673,0.311243,0.384026,0,9,37,0,0,0,73,210,217,114,186,0,0,154,0,0
1,160.000000,10,0.151000,849,1.000000,5.273174,1.000000,1.502945,0.108927,0.308346,0.383686,0,10,39,0,0,0,88,195,217,103,197,0,0,151,0,0
1,160.000000,8569,0.151000,849,1.000000,4.809214,1.000000,1.567727,0.103297,0.307722,0.379232,0,11,38,0,0,0,63,202,235,130,170,0,0,151,0,0
1,160.000000,7347,0.154000,846,1.000000,4.922995,1.000000,1.511820,0.105673,0.311243,0.384026,0,9,37,0,0,0,73,210,217,114,186,0,0,154,0,0
1,170.000000,10,0.151000,849,1.000000,5.273174,1.000000,1.611307,0.108927,0.308346,0.383686,0,10,39,0,0,0,88,195,217,103,197,0,0,151,0,0
1,170.000000,8569,0.151000,849,1.000000,4.809214,1.000000,1.580683,0.103297,0.307722,0.379232,0,11,38,0,0,0,63,202,235,130,170,0,0,151,0,0
1,170.000000,7347,0.154000,846,1.000000,4.922995,1.000000,1.542553,0.105673,0.311243,0.384026,0,9,37,0,0,0,73,210,217,114,186,0,0,154,0,0
1,180.000000,10,0.151000,849,1.000000,5.273174,1.000000,1.597173,0.108927,0.308346,0.383686,0,10,39,0,0,0,88,195,217,103,197,0,0,151,0,0
1,180.000000,8569,0.151000,849,1.000000,4.809214,1.000000,1.588928,0.103297,0.307722,0.379232,0,11,38,0,0,0,63,202,235,130,170,0,0,151,0,0
1,180.000000,7347,0.154000,846,1.000000,4.922995,1.000000,1.535461,0.105673,0.311243,0.384026,0,9,37,0,0,0,73,210,217,114,186,0,0,154,0,0
1,190.000000,10,0.151000,849,1.000000,5.273174,1.000000,1.561837,0.108927,0.308346,0.383686,0,10,39,0,0,0,88,195,217,103,197,0,0,151,0,0
1,190.000000,8569,0.151000,849,1.000000,4.809214,1.000000,1.636042,0.103297,0.307722,0.379232,0,11,38,0,0,0,63,202,235,130,170,0,0,151,0,0
1,190.000000,7347,0.154000,846,1.000000,4.922995,1.000000,1.556738,0.105673,0.311243,0.384026,0,9,37,0,0,0,73,210,217,114,186,0,0,154,0,0
1,200.000000,10,0.151000,849,1.000000,5.273174,1.000000,1.613663,0.108927,0.308346,0.383686,0,10,39,0,0,0,88,195,217,103,197,0,0,151,0,0
1,200.000000,8569,0.151000,849,1.000000,4.809214,1.000000,1.623086,0.103297,0.307722,0.379232,0,11,38,0,0,0,63,202,235,130,170,0,0,151,0,0
1,200.000000,7347,0.154000,846,1.000000,4.922995,1.000000,1.560284,0.105673,0.311243,0.384026,0,9,37,0,0,0,73,210,217,114,186,0,0,154,0,0
1,210.000000,10,0.154000,846,1.000000,5.258472,1.000000,1.640662,0.109285,0.308523,0.384091,0,10,39,0,0,0,88,194,215,103,197,0,0,151,3,0
1,210.000000,8569,0.151000,849,1.000000,4.809214,1.000000,1.671378,0.103297,0.307722,0.379232,0,11,38,0,0,0,63,202,235,130,170,0,0,151,0,0
1,210.000000,7347,0.154000,846,1.000000,4.922995,1.000000,1.628842,0.105673,0.311243,0.384026,0,9,37,0,0,0,73,210,217,114,186,0,0,154,0,0
1,220.000000,10,0.152000,848,1.000000,5.270101,1.000000,1.665094,0.109046,0.308448,0.383859,0,10,39,0,0,0,88,195,216,103,197,0,0,151,1,0
1,220.000000,8569,0.151000,849,1.000000,4.809214,1.000000,1.706714,0.103297,0.307722,0.379232,0,11,38,0,0,0,63,202,235,130,170,0,0,151,0,0
1,220.000000,7347,0.154000,846,1.000000,4.922995,1.000000,1.620567,0.105673,0.311243,0.384026,0,9,37,0,0,0,73,210,217,114,186,0,0,154,0,0
1,230.000000,10,0.157000,843,1.000000,5.266478,1.000000,1.682088,0.109475,0.308583,0.384276,0,10,39,0,0,0,88,194,213,103,196,0,0,151,5,1
1,230.000000,8569,0.151000,849,1.000000,4.809214,1.000000,1.693757,0.103297,0.307722,0.379232,0,11,38,0,0,0,63,202,235,130,170,0,0,151,0,0
1,230.000000,7347,0.154000,846,1.000000,4.922995,1.000000,1.653664,0.105673,0.311243,0.384026,0,9,37,0,0,0,73,210,217,114,186,0,0,154,0,0
1,240.000000,10,0.158000,842,1.000000,5.267219,1.000000,1.687648,0.109766,0.309067,0.384908,0,10,39,0,0,0,88,195,210,103,197,0,0,151,7,0
1,240.000000,8569,0.151000,849,1.000000,4.809214,1.000000,1.681979,0.103297,0.307722,0.379232,0,11,38,0,0,0,63,202,235,130,170,0,0,151,0,0
1,240.000000,7347,0.156000,844,1.000000,4.927429,1.000000,1.659953,0.105909,0.311457,0.384379,0,9,37,0,0,0,73,210,215,114,186,0,0,154,2,0
1,250.000000,10,0.159000,841,1.000000,5.241787,1.000000,1.709869,0.109887,0.309039,0.384967,0,10,39,0,0,0,88,194,210,103,197,0,0,151,8,0
1,250.000000,8569,0.151000,849,1.000000,4.809214,1.000000,1.660777,0.103297,0.307722,0.379232,0,11,38,0,0,0,63,202,235,130,170,0,0,151,0,0
